lstm_f_0,lstm_f_1,lstm_f_2,lstm_f_3,lstm_f_4,lstm_f_5,lstm_f_6,lstm_f_7,lstm_f_8,lstm_f_9,lstm_f_10,lstm_f_11,lstm_f_12,lstm_f_13,lstm_f_14,lstm_f_15,lstm_f_16,lstm_f_17,lstm_f_18,lstm_f_19,lstm_f_20,lstm_f_21,lstm_f_22,lstm_f_23,lstm_f_24,lstm_f_25,lstm_f_26,lstm_f_27,lstm_f_28,lstm_f_29,lstm_f_30,lstm_f_31
0.99841315,0.9990991,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.9991588,-0.99909693,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990768,-0.9984481,-0.99957657,0.99911284,0.9990632,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.9981386,-0.9984836,0.9992361,0.9993199
0.9984145,0.9990999,0.9994563,0.99925846,0.9989482,0.9981687,-0.99900335,-0.998841,-0.99853665,0.9989338,0.99935895,0.9984669,0.99909747,-0.99923295,-0.9993587,0.99907756,-0.99844956,-0.99957705,0.9991137,0.999064,-0.99776983,-0.9984325,0.99942183,-0.99846214,-0.99915946,-0.9990978,-0.9988971,0.9994777,0.99814004,-0.99848473,0.99923694,0.9993206
0.9984137,0.9990993,0.9994559,0.9992579,0.9989476,0.99816763,-0.9990026,-0.9988402,-0.9985359,0.9989331,0.99935853,0.9984659,0.99909693,-0.99923253,-0.99935824,0.99907696,-0.9984485,-0.9995767,0.99911314,0.9990635,-0.99776894,-0.9984315,0.9994214,-0.99846125,-0.999159,-0.9990972,-0.99889636,0.99947727,0.99813896,-0.99848384,0.99923635,0.9993201
0.9984133,0.99909914,0.9994558,0.99925774,0.99894744,0.99816734,-0.9990024,-0.99884,-0.9985356,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.9994213,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.9993199
0.99841315,0.9990991,0.99945575,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.9991588,-0.99909693,-0.99889606,0.9994771,0.9981385,-0.99848354,0.99923605,0.99931985
0.9984145,0.9990999,0.9994563,0.99925846,0.9989482,0.9981687,-0.99900335,-0.998841,-0.9985367,0.9989338,0.99935895,0.99846685,0.99909747,-0.99923295,-0.9993587,0.99907756,-0.99844956,-0.99957705,0.9991137,0.999064,-0.99776983,-0.9984325,0.99942183,-0.99846214,-0.99915946,-0.9990978,-0.9988971,0.9994777,0.99814004,-0.99848473,0.99923694,0.9993206
0.998415,0.9991001,0.9994565,0.99925864,0.99894845,0.9981691,-0.9990035,-0.9988413,-0.99853706,0.99893403,0.99935913,0.99846727,0.9990977,-0.9992331,-0.9993589,0.9990778,-0.99845,-0.9995772,0.9991139,0.9990643,-0.99777025,-0.9984328,0.999422,-0.9984625,-0.99915963,-0.99909806,-0.99889725,0.99947786,0.9981404,-0.99848497,0.9992371,0.9993208
0.99841374,0.9990993,0.9994559,0.9992579,0.9989477,0.99816763,-0.9990026,-0.9988402,-0.9985359,0.9989331,0.9993586,0.9984659,0.99909693,-0.99923253,-0.99935824,0.99907696,-0.9984485,-0.99957675,0.99911314,0.9990635,-0.99776894,-0.9984315,0.9994214,-0.9984613,-0.99915904,-0.9990972,-0.99889636,0.99947727,0.9981389,-0.99848384,0.99923635,0.9993201
0.9984134,0.99909914,0.9994558,0.9992578,0.99894744,0.99816734,-0.9990024,-0.99884003,-0.9985356,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.9984482,-0.9995766,0.9991129,0.9990633,-0.9977686,-0.99843127,0.9994213,-0.998461,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.99932
0.9984133,0.99909914,0.99945575,0.99925774,0.99894744,0.99816734,-0.9990024,-0.99884003,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.99942124,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.9981386,-0.9984836,0.99923617,0.9993199
0.99841326,0.99909914,0.99945575,0.99925774,0.99894744,0.9981673,-0.9990024,-0.99884,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.99923235,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.99942124,-0.99846095,-0.9991588,-0.99909705,-0.9988962,0.99947715,0.9981386,-0.9984836,0.99923617,0.9993199
0.99841326,0.99909914,0.99945575,0.99925774,0.99894744,0.9981673,-0.9990024,-0.99884003,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.99942124,-0.99846095,-0.9991588,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.9993199
0.9984146,0.9990999,0.99945635,0.99925846,0.9989482,0.99816877,-0.99900335,-0.99884105,-0.9985367,0.9989338,0.99935895,0.9984669,0.99909747,-0.99923295,-0.9993587,0.9990776,-0.99844956,-0.99957705,0.99911374,0.9990641,-0.9977699,-0.9984325,0.99942183,-0.9984622,-0.99915946,-0.9990979,-0.9988971,0.99947774,0.99814004,-0.99848473,0.99923694,0.9993206
0.99841374,0.9990993,0.999456,0.999258,0.9989477,0.9981677,-0.99900264,-0.9988403,-0.9985359,0.9989331,0.9993586,0.99846596,0.99909693,-0.99923253,-0.9993583,0.999077,-0.99844855,-0.99957675,0.99911314,0.99906355,-0.997769,-0.99843156,0.9994215,-0.9984613,-0.99915904,-0.9990973,-0.9988964,0.9994773,0.998139,-0.9984839,0.9992364,0.99932015
0.99841344,0.9990992,0.9994558,0.9992578,0.9989475,0.9981674,-0.99900246,-0.99884003,-0.99853563,0.9989329,0.9993585,0.9984656,0.9990968,-0.9992324,-0.9993581,0.99907684,-0.99844825,-0.9995766,0.99911296,0.9990633,-0.99776864,-0.9984313,0.9994213,-0.99846107,-0.99915886,-0.9990971,-0.99889624,0.9994772,0.9981387,-0.99848366,0.9992362,0.99932
0.9984132,0.9990991,0.99945575,0.9992577,0.9989474,0.9981672,-0.99900234,-0.9988399,-0.99853545,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.9993199
0.9984132,0.9990991,0.99945575,0.9992577,0.9989474,0.9981672,-0.99900234,-0.9988399,-0.99853545,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.99841326,0.99909914,0.99945575,0.99925774,0.99894744,0.99816734,-0.99900246,-0.99884003,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.99942124,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.99848366,0.99923617,0.9993199
0.9984146,0.9990999,0.99945635,0.99925846,0.9989482,0.99816877,-0.99900335,-0.99884105,-0.9985367,0.9989338,0.99935895,0.9984669,0.99909747,-0.99923295,-0.9993587,0.9990776,-0.99844956,-0.99957705,0.9991137,0.9990641,-0.9977699,-0.9984325,0.99942183,-0.9984622,-0.99915946,-0.9990978,-0.9988971,0.9994777,0.99814004,-0.99848473,0.99923694,0.9993206
0.9984136,0.99909925,0.9994559,0.9992579,0.9989476,0.9981676,-0.9990026,-0.9988402,-0.9985358,0.998933,0.99935853,0.99846584,0.9990969,-0.9992325,-0.99935824,0.99907696,-0.99844843,-0.9995767,0.9991131,0.99906343,-0.9977689,-0.9984315,0.9994214,-0.99846125,-0.999159,-0.99909717,-0.9988963,0.99947727,0.9981389,-0.99848384,0.99923635,0.9993201
0.99841326,0.9990991,0.99945575,0.99925774,0.9989474,0.9981673,-0.99900234,-0.99884,-0.9985355,0.99893284,0.9993584,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990768,-0.9984481,-0.99957657,0.9991129,0.99906325,-0.9977685,-0.99843115,0.99942124,-0.99846095,-0.9991588,-0.999097,-0.9988961,0.99947715,0.9981386,-0.99848354,0.9992361,0.9993199
0.9984146,0.9990999,0.99945635,0.99925846,0.9989482,0.99816877,-0.99900335,-0.99884105,-0.9985367,0.9989338,0.99935895,0.9984669,0.99909747,-0.99923295,-0.9993587,0.9990776,-0.9984496,-0.99957705,0.99911374,0.9990641,-0.9977699,-0.9984325,0.99942183,-0.9984622,-0.99915946,-0.9990979,-0.9988971,0.99947774,0.99814004,-0.99848473,0.99923694,0.9993206
0.9984136,0.99909925,0.9994559,0.99925786,0.99894756,0.9981675,-0.9990025,-0.99884015,-0.99853575,0.998933,0.99935853,0.9984658,0.9990969,-0.9992325,-0.99935824,0.9990769,-0.9984484,-0.9995767,0.9991131,0.99906343,-0.9977688,-0.99843144,0.99942136,-0.9984612,-0.999159,-0.99909717,-0.9988963,0.99947727,0.99813884,-0.9984838,0.9992363,0.99932003
0.99841344,0.9990992,0.9994558,0.9992578,0.9989475,0.9981674,-0.99900246,-0.9988401,-0.99853563,0.9989329,0.9993585,0.99846566,0.9990968,-0.9992324,-0.9993581,0.99907684,-0.99844825,-0.9995766,0.99911296,0.9990634,-0.99776864,-0.9984313,0.9994213,-0.99846107,-0.99915886,-0.9990971,-0.99889624,0.9994772,0.9981387,-0.99848366,0.9992362,0.99932
0.9984133,0.99909914,0.9994558,0.99925774,0.99894744,0.99816734,-0.9990024,-0.99884003,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.99942124,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.9993199
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.9984481,-0.99957657,0.99911284,0.99906325,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.9981386,-0.99848354,0.9992361,0.9993199
0.9984146,0.9990999,0.99945635,0.99925846,0.9989482,0.99816877,-0.99900335,-0.99884105,-0.9985367,0.9989338,0.99935895,0.9984669,0.99909747,-0.99923295,-0.9993587,0.9990776,-0.99844956,-0.99957705,0.9991137,0.9990641,-0.99776983,-0.9984325,0.99942183,-0.9984622,-0.99915946,-0.9990978,-0.9988971,0.9994777,0.99814004,-0.99848473,0.99923694,0.9993206
0.9984136,0.99909925,0.9994559,0.9992579,0.9989476,0.9981676,-0.9990026,-0.9988402,-0.9985358,0.998933,0.99935853,0.99846584,0.9990969,-0.99923253,-0.99935824,0.99907696,-0.99844843,-0.9995767,0.9991131,0.9990635,-0.9977689,-0.9984315,0.9994214,-0.99846125,-0.999159,-0.99909717,-0.99889636,0.99947727,0.9981389,-0.99848384,0.99923635,0.9993201
0.9984133,0.99909914,0.9994558,0.99925774,0.99894744,0.99816734,-0.9990024,-0.99884003,-0.9985356,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.9990633,-0.9977686,-0.9984312,0.9994213,-0.998461,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.99932
0.9984132,0.9990991,0.99945575,0.9992577,0.9989474,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.9984481,-0.99957657,0.99911284,0.9990632,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.9981386,-0.99848354,0.9992361,0.9993199
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990768,-0.9984481,-0.99957657,0.99911284,0.9990632,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.9981386,-0.9984836,0.9992361,0.9993199
0.99841315,0.999099,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.9993583,0.99846536,0.99909663,-0.9992323,-0.999358,0.9990767,-0.99844795,-0.9995765,0.9991128,0.99906313,-0.9977684,-0.9984311,0.9994212,-0.9984608,-0.99915874,-0.99909693,-0.99889606,0.9994771,0.9981385,-0.9984835,0.99923605,0.99931985
0.99841315,0.9990991,0.9994557,0.9992577,0.9989473,0.9981672,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.9991588,-0.99909693,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.9984145,0.9990999,0.9994563,0.9992584,0.99894816,0.9981687,-0.99900335,-0.998841,-0.99853665,0.9989338,0.99935895,0.99846685,0.99909747,-0.99923295,-0.9993587,0.99907756,-0.99844956,-0.99957705,0.9991137,0.999064,-0.99776983,-0.9984325,0.99942183,-0.99846214,-0.99915946,-0.9990978,-0.9988971,0.9994777,0.99814004,-0.99848473,0.99923694,0.9993206
0.9984136,0.99909925,0.9994559,0.9992579,0.9989476,0.9981676,-0.9990026,-0.99884015,-0.9985358,0.998933,0.99935853,0.9984658,0.9990969,-0.9992325,-0.99935824,0.99907696,-0.99844843,-0.9995767,0.9991131,0.99906343,-0.9977689,-0.99843144,0.9994214,-0.9984612,-0.999159,-0.99909717,-0.9988963,0.99947727,0.9981389,-0.9984838,0.9992363,0.9993201
0.9984133,0.99909914,0.9994558,0.99925774,0.99894744,0.99816734,-0.9990024,-0.99884,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.9994213,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.9993199
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.9984481,-0.99957657,0.99911284,0.99906325,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.9981386,-0.99848354,0.9992361,0.9993199
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990768,-0.9984481,-0.99957657,0.99911284,0.99906325,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.9981386,-0.9984836,0.9992361,0.9993199
0.9984146,0.9990999,0.9994563,0.99925846,0.9989482,0.9981687,-0.99900335,-0.998841,-0.9985367,0.9989338,0.99935895,0.9984669,0.99909747,-0.99923295,-0.9993587,0.99907756,-0.99844956,-0.99957705,0.9991137,0.999064,-0.99776983,-0.9984325,0.99942183,-0.99846214,-0.99915946,-0.9990978,-0.9988971,0.9994777,0.99814004,-0.99848473,0.99923694,0.9993206
0.99841356,0.99909925,0.99945587,0.99925786,0.99894756,0.9981675,-0.9990025,-0.99884015,-0.99853575,0.99893296,0.99935853,0.9984658,0.9990969,-0.9992325,-0.9993582,0.9990769,-0.9984484,-0.9995767,0.999113,0.99906343,-0.9977688,-0.99843144,0.99942136,-0.9984612,-0.9991589,-0.99909717,-0.9988963,0.9994772,0.99813884,-0.9984838,0.9992363,0.99932003
0.9984133,0.99909914,0.99945575,0.99925774,0.99894744,0.9981673,-0.9990024,-0.99884,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.99923235,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.99942124,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.9981386,-0.9984836,0.99923617,0.9993199
0.9984144,0.9990998,0.9994562,0.99925834,0.9989481,0.9981685,-0.9990032,-0.99884087,-0.9985365,0.9989336,0.9993589,0.9984667,0.99909735,-0.9992329,-0.9993586,0.9990775,-0.9984494,-0.999577,0.99911356,0.99906397,-0.99776965,-0.99843234,0.9994218,-0.998462,-0.99915934,-0.9990977,-0.99889696,0.9994776,0.99813986,-0.99848455,0.9992368,0.9993205
0.99841356,0.99909925,0.9994559,0.99925786,0.99894756,0.9981676,-0.9990025,-0.99884015,-0.99853575,0.998933,0.99935853,0.9984658,0.9990969,-0.9992325,-0.99935824,0.9990769,-0.9984484,-0.9995767,0.9991131,0.99906343,-0.9977688,-0.99843144,0.99942136,-0.9984612,-0.999159,-0.99909717,-0.9988963,0.99947727,0.99813884,-0.9984838,0.9992363,0.99932003
0.9984133,0.99909914,0.9994558,0.99925774,0.99894744,0.99816734,-0.9990024,-0.99884,-0.9985356,0.99893284,0.9993584,0.99846554,0.99909675,-0.9992324,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977686,-0.9984312,0.9994213,-0.99846095,-0.99915886,-0.99909705,-0.9988962,0.99947715,0.99813867,-0.9984836,0.99923617,0.9993199
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.9990024,-0.99884,-0.99853545,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.9984481,-0.99957657,0.99911284,0.99906325,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.9993199
0.99841315,0.999099,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.99846536,0.99909663,-0.9992323,-0.999358,0.9990767,-0.99844795,-0.9995765,0.9991128,0.9990632,-0.9977684,-0.9984311,0.9994212,-0.9984608,-0.99915874,-0.99909693,-0.99889606,0.9994771,0.9981385,-0.9984835,0.99923605,0.99931985
0.99841315,0.9990991,0.99945575,0.9992577,0.9989474,0.9981672,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.99843115,0.9994212,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.99841315,0.9990991,0.99945575,0.9992577,0.9989474,0.9981672,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.99843115,0.9994212,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.9984143,0.9990998,0.9994562,0.9992583,0.99894804,0.99816847,-0.9990032,-0.9988408,-0.99853647,0.9989336,0.99935883,0.9984666,0.99909735,-0.9992328,-0.9993586,0.99907744,-0.99844927,-0.999577,0.99911356,0.9990639,-0.9977696,-0.9984323,0.9994217,-0.99846196,-0.99915934,-0.9990977,-0.9988969,0.9994776,0.9981398,-0.9984845,0.99923676,0.9993205
0.9984135,0.9990992,0.99945587,0.9992578,0.9989475,0.99816746,-0.99900246,-0.9988401,-0.9985357,0.99893296,0.9993585,0.99846566,0.9990968,-0.9992324,-0.9993582,0.99907684,-0.99844825,-0.9995766,0.999113,0.9990634,-0.9977687,-0.9984314,0.99942136,-0.9984611,-0.9991589,-0.9990971,-0.99889624,0.9994772,0.9981388,-0.9984837,0.9992362,0.99932003
0.9984144,0.9990998,0.9994562,0.99925834,0.9989481,0.9981685,-0.99900323,-0.99884087,-0.9985366,0.9989337,0.9993589,0.99846673,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.9984494,-0.999577,0.9991136,0.99906397,-0.9977697,-0.99843234,0.9994218,-0.998462,-0.9991594,-0.99909776,-0.99889696,0.9994776,0.99813986,-0.99848455,0.9992368,0.9993205
0.9984136,0.99909925,0.9994559,0.99925786,0.9989476,0.9981676,-0.9990025,-0.99884015,-0.9985358,0.998933,0.99935853,0.9984658,0.9990969,-0.9992325,-0.99935824,0.9990769,-0.9984484,-0.9995767,0.9991131,0.99906343,-0.9977688,-0.99843144,0.9994214,-0.9984612,-0.999159,-0.99909717,-0.9988963,0.99947727,0.9981389,-0.9984838,0.9992363,0.9993201
0.99841326,0.9990991,0.99945575,0.99925774,0.9989474,0.9981673,-0.99900234,-0.99884,-0.9985355,0.99893284,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990768,-0.9984481,-0.99957657,0.99911284,0.99906325,-0.9977685,-0.99843115,0.99942124,-0.99846095,-0.9991588,-0.999097,-0.9988961,0.99947715,0.99813855,-0.99848354,0.9992361,0.9993199
0.9984132,0.9990991,0.99945575,0.99925774,0.9989474,0.9981672,-0.99900234,-0.99884,-0.99853545,0.9989328,0.99935836,0.9984655,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.9984481,-0.99957657,0.99911284,0.9990632,-0.9977685,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.9993199
0.9984132,0.9990991,0.99945575,0.9992577,0.9989474,0.9981672,-0.99900234,-0.9988399,-0.99853545,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.99841315,0.9990991,0.99945575,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.99841434,0.9990998,0.9994562,0.99925834,0.99894804,0.99816847,-0.9990032,-0.99884087,-0.99853647,0.9989336,0.99935883,0.9984667,0.99909735,-0.9992328,-0.9993586,0.99907744,-0.9984493,-0.999577,0.99911356,0.9990639,-0.9977696,-0.9984323,0.9994217,-0.99846196,-0.99915934,-0.9990977,-0.9988969,0.9994776,0.9981398,-0.99848455,0.99923676,0.9993205
0.99841356,0.9990992,0.99945587,0.99925786,0.99894756,0.9981675,-0.9990025,-0.99884015,-0.9985357,0.99893296,0.9993585,0.9984657,0.9990969,-0.9992325,-0.9993582,0.9990769,-0.9984483,-0.9995767,0.999113,0.9990634,-0.99776876,-0.9984314,0.99942136,-0.9984611,-0.9991589,-0.99909717,-0.9988963,0.9994772,0.99813884,-0.9984838,0.9992363,0.99932003
0.99841326,0.99909914,0.99945575,0.99925774,0.9989474,0.9981673,-0.9990024,-0.99884,-0.9985355,0.99893284,0.9993584,0.99846554,0.99909675,-0.99923235,-0.9993581,0.9990768,-0.99844813,-0.99957657,0.9991129,0.99906325,-0.9977685,-0.9984312,0.99942124,-0.99846095,-0.9991588,-0.99909705,-0.9988962,0.99947715,0.9981386,-0.9984836,0.99923617,0.9993199
0.99841315,0.999099,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.99844795,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.99915874,-0.99909693,-0.99889606,0.9994771,0.9981385,-0.9984835,0.99923605,0.99931985
0.9984132,0.9990991,0.99945575,0.9992577,0.9989474,0.9981672,-0.99900234,-0.9988399,-0.99853545,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.99957657,0.99911284,0.9990632,-0.99776846,-0.99843115,0.99942124,-0.9984609,-0.9991588,-0.999097,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.9993199
0.99841315,0.9990991,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.99844795,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.99915874,-0.99909693,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.9984131,0.999099,0.9994557,0.9992577,0.9989473,0.9981671,-0.9990023,-0.99883986,-0.99853534,0.9989327,0.9993583,0.99846536,0.99909663,-0.9992323,-0.999358,0.99907666,-0.99844795,-0.9995765,0.9991128,0.99906313,-0.9977684,-0.998431,0.9994212,-0.99846077,-0.99915874,-0.99909693,-0.99889606,0.9994771,0.9981385,-0.9984835,0.99923605,0.99931985
0.99841315,0.9990991,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.99844795,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.99915874,-0.99909693,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
0.99841315,0.9990991,0.9994557,0.9992577,0.9989473,0.99816716,-0.99900234,-0.9988399,-0.9985354,0.9989328,0.99935836,0.9984654,0.9990967,-0.99923235,-0.99935806,0.9990767,-0.998448,-0.9995765,0.99911284,0.9990632,-0.99776846,-0.9984311,0.9994212,-0.9984608,-0.99915874,-0.99909693,-0.9988961,0.9994771,0.99813855,-0.99848354,0.9992361,0.99931985
