image_filename,timestamp,pm2.5,pm10,temperature,humidity,location
IMG_20191110_103543.jpg,2019-11-10 09:56:57.898908,46.9,77.0,20.28419928282597,51.27794308384832,location1
IMG_20191110_103543.jpg,2019-11-10 09:56:58.842884,46.7,76.1,20.26817730983444,51.25352864881362,location1
IMG_20191110_103543.jpg,2019-11-10 09:56:59.774833,46.7,76.8,20.26817730983444,51.25352864881362,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:00.727295,47.1,77.0,20.241474021515213,51.29625391012436,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:01.669567,47.7,77.1,20.241474021515213,51.381704432745856,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:02.922385,47.9,76.5,20.241474021515213,51.39238574807355,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:03.859501,48.0,76.7,20.241474021515213,51.45037003128101,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:04.791452,48.0,77.5,20.21210040436408,51.5556572823682,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:05.743623,48.2,77.5,20.21210040436408,51.62432288090334,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:06.675593,48.1,77.1,20.21210040436408,51.7769130998703,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:07.612676,48.1,76.1,20.22812237735561,51.89898527504387,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:08.870445,48.2,75.9,20.185397116044868,52.036316472114144,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:09.829503,48.3,76.2,20.185397116044868,52.1690699626154,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:10.782027,48.4,76.3,20.185397116044868,52.2240024414435,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:11.719141,48.5,75.6,20.15602349889372,52.338445105668725,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:12.656174,48.5,74.9,20.16937514305333,52.394903486686495,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:13.593313,48.7,75.1,20.14267185473412,52.41321431296255,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:14.862826,48.7,75.3,20.16937514305333,52.407110704203866,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:15.810230,49.0,76.9,20.09994659342337,52.47272449835965,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:16.757448,49.0,76.9,20.14267185473412,52.51239795529106,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:17.684332,48.8,76.2,20.1293202105745,52.54444190127414,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:18.611260,48.7,76.0,20.11329823758297,52.55054551003282,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:19.853951,48.7,75.3,20.09994659342337,52.60395208667124,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:20.801474,48.4,74.1,20.09994659342337,52.61768520637827,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:21.737220,48.3,74.3,20.086594949263755,52.62378881513696,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:22.669234,48.3,73.9,20.070572976272217,52.57801174944686,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:23.601200,48.3,75.3,20.070572976272217,52.600900282291896,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:24.843731,48.2,74.9,20.070572976272217,52.52613107499809,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:25.791073,48.4,74.3,20.057221332112626,52.45746547646296,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:26.738731,48.7,74.7,20.0305180437934,52.44373235675593,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:27.670703,48.9,75.5,20.0305180437934,52.466620889600975,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:28.612215,48.7,75.2,20.0305180437934,52.51850156404974,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:29.549368,49.0,74.3,20.014496070801872,52.57190814068818,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:30.802265,49.2,74.7,20.001144426642245,52.60395208667124,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:31.739435,48.8,73.6,19.987792782482646,52.54901960784314,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:32.671676,48.6,73.6,19.987792782482646,52.48187991149767,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:33.603711,48.5,73.4,19.987792782482646,52.48187991149767,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:34.546001,48.6,72.8,19.97444113832303,52.4452582589456,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:35.772583,48.5,72.8,19.929045548180355,52.431525139238566,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:36.689487,48.6,73.6,19.958419165331502,52.45746547646296,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:37.606432,48.4,73.1,19.942397192339968,52.54139009689479,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:38.555074,48.5,73.0,19.929045548180355,52.53070878156711,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:39.792464,48.6,73.5,19.913023575188827,52.62684061951629,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:40.719615,48.8,73.4,19.89967193102921,52.62378881513696,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:41.649900,48.8,73.4,19.89967193102921,52.613107499809246,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:42.586903,48.8,73.8,19.886320286869605,52.613107499809246,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:43.529158,48.7,73.2,19.89967193102921,52.536812390325785,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:44.771775,48.9,74.2,19.87296864271001,52.48950942244602,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:45.693769,49.1,73.2,19.84359502555885,52.35370412756542,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:46.610772,49.2,73.5,19.856946669718468,52.21484702830549,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:47.548065,49.3,73.9,19.830243381399256,52.08209353780422,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:48.485250,49.8,74.4,19.84359502555885,51.96307316701,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:49.727943,49.9,74.6,19.830243381399256,51.89593347066453,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:50.665201,50.2,75.6,19.81422140840772,51.784542610818654,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:51.607489,50.6,75.6,19.800869764248105,51.653315022507066,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:52.549865,50.7,76.2,19.787518120088507,51.55107957579919,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:53.492247,50.7,74.8,19.787518120088507,51.44579232471199,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:54.745134,50.8,74.9,19.800869764248105,51.42290379186694,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:55.687522,50.7,74.9,19.77416647592889,51.38323033493553,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:56.624730,50.7,75.0,19.74479285877776,51.36797131303887,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:57.556850,50.9,74.0,19.74479285877776,51.34508278019378,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:58.499203,51.1,74.4,19.77416647592889,51.3496604867628,location1
IMG_20191110_103543.jpg,2019-11-10 09:57:59.441406,51.1,74.5,19.731441214618144,51.308461127641706,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:00.699507,50.9,73.9,19.74479285877776,51.36797131303887,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:01.647534,51.4,75.3,19.74479285877776,51.27336537727932,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:02.579620,52.0,76.2,19.71541924162661,51.30540932326239,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:03.521919,52.4,76.9,19.71541924162661,51.31914244296941,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:04.469325,52.4,77.6,19.702067597467007,51.38628213931487,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:05.727459,52.6,78.5,19.6887159533074,51.44274052033265,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:06.669826,52.7,78.6,19.702067597467007,51.57396810864424,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:07.601949,53.1,80.0,19.659342336156254,51.62432288090334,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:08.539115,52.9,80.2,19.659342336156254,51.73418783855955,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:09.471162,52.9,79.4,19.63263904783703,51.81658655680171,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:10.399995,53.2,80.4,19.659342336156254,51.88525215533685,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:11.642723,53.7,80.8,19.645990691996644,51.94934004730297,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:12.579983,53.7,80.6,19.619287403677426,52.04242008087282,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:13.512034,54.0,81.6,19.63263904783703,52.11108567940795,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:14.454295,53.8,80.0,19.619287403677426,52.18432898451209,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:15.401868,54.0,80.7,19.619287403677426,52.306401159685656,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:16.659996,54.4,81.8,19.60326543068589,52.3704890516518,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:17.587048,54.7,82.1,19.60326543068589,52.4452582589456,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:18.529339,54.5,82.8,19.58991378652628,52.48645761806668,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:19.466478,54.2,83.0,19.576562142366672,52.55054551003282,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:20.408682,53.9,81.9,19.576562142366672,52.67261768520638,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:21.662937,54.1,82.4,19.576562142366672,52.70466163118944,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:22.590103,54.4,83.0,19.560540169375145,52.78858625162128,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:23.507010,54.3,83.7,19.560540169375145,52.83436331731136,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:24.423863,54.7,83.5,19.54718852521553,52.92896925307088,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:25.646253,54.8,83.8,19.53383688105592,52.94880598153658,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:26.563210,54.7,83.3,19.52048523689632,52.97016861219196,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:27.490039,54.7,83.7,19.504463263904785,52.8923476005188,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:28.412001,54.8,85.1,19.504463263904785,52.837415121690704,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:29.634221,55.1,86.4,19.52048523689632,52.79621576256962,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:30.563862,55.3,86.8,19.491111619745173,52.71534294651713,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:31.480756,55.2,85.8,19.491111619745173,52.62836652170596,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:32.397483,55.3,86.3,19.47775997558557,52.55970092317082,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:33.641741,55.6,86.3,19.47775997558557,52.46356908522164,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:34.578907,55.9,85.5,19.448386358434423,52.35217822537575,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:35.500870,55.9,85.1,19.448386358434423,52.265201800564576,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:36.417727,55.9,84.5,19.461738002594032,52.166018158236064,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:37.334475,55.7,83.3,19.448386358434423,52.13397421225299,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:38.556417,55.5,82.5,19.43503471427482,52.09735255970092,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:39.493724,55.2,81.7,19.448386358434423,52.0683604180972,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:40.430860,54.9,82.4,19.448386358434423,52.1644922560464,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:41.373168,54.7,82.8,19.421683070115208,52.26062409399557,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:42.600517,54.8,82.7,19.40566109712368,52.35675593194476,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:43.517272,54.6,82.8,19.39230945296407,52.45288776989395,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:44.434031,54.9,82.6,19.40566109712368,52.44373235675593,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:45.350940,54.8,82.1,19.421683070115208,52.500190737773714,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:46.573285,54.0,80.7,19.39230945296407,52.53986419470512,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:47.490175,53.7,80.0,19.37895780880445,52.52765697718776,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:48.406924,53.7,80.0,19.34958419165332,52.480354009308,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:49.324708,54.0,80.0,19.37895780880445,52.47272449835965,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:50.547051,54.2,80.2,19.37895780880445,52.42694743266957,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:51.463933,54.1,80.0,19.365606164644845,52.38422217135882,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:52.380796,53.9,78.8,19.365606164644845,52.40405889982453,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:53.312928,54.2,79.7,19.365606164644845,52.47119859616998,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:54.560615,54.2,79.6,19.37895780880445,52.45288776989395,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:55.502789,54.5,80.7,19.34958419165332,52.52307927061875,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:56.444978,54.6,81.5,19.32288090333409,52.596322575722894,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:57.382056,54.8,81.7,19.336232547493708,52.67414358739605,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:58.324229,55.0,81.2,19.30685893034257,52.71534294651713,location1
IMG_20191110_103543.jpg,2019-11-10 09:58:59.571948,54.9,80.3,19.30685893034257,52.79163805600061,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:00.503912,55.0,79.9,19.32288090333409,52.88014038300146,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:01.441072,55.1,80.0,19.30685893034257,52.98847943846799,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:02.399820,55.2,78.8,19.30685893034257,53.07545586327917,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:03.342077,54.7,78.2,19.30685893034257,53.15938048371101,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:04.279294,54.7,78.6,19.280155642023345,53.2646677347982,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:05.521903,54.7,78.7,19.29350728618296,53.33333333333334,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:06.464120,55.0,79.1,19.29350728618296,53.3653772793164,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:07.391010,55.3,79.6,19.29350728618296,53.40047302967879,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:08.328060,56.0,80.7,19.280155642023345,53.40657663843748,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:09.260023,56.5,81.5,19.266803997863725,53.4508278019379,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:10.523090,56.5,80.6,19.280155642023345,53.46150911726561,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:11.465355,56.4,79.4,19.280155642023345,53.48439765011064,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:12.387206,56.3,79.5,19.266803997863725,53.48439765011064,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:13.303945,55.8,78.4,19.25078202487221,53.54695963988709,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:14.220771,55.7,78.8,19.224078736552983,53.60799572747387,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:15.438772,55.5,79.1,19.237430380712592,53.66598001068133,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:16.353468,55.9,79.4,19.237430380712592,53.7071793698024,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:17.270051,56.0,79.7,19.25078202487221,53.785000381475534,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:18.492238,56.0,79.1,19.224078736552983,53.85976958876936,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:19.409002,56.0,79.7,19.224078736552983,53.91470206759747,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:20.325966,56.2,79.8,19.208056763561466,54.009308003356985,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:21.242847,56.2,80.2,19.224078736552983,54.13290608072023,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:22.465191,56.1,80.3,19.237430380712592,54.18783855954833,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:23.381944,55.9,79.0,19.18135347524224,54.189364461738,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:23.831435,61.9,105.7,30.16174563210497,35.790035858701465,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:24.298727,55.8,79.6,19.208056763561466,54.28091859311818,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:24.770322,63.2,107.2,30.105668726634622,35.046921492332345,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:25.215537,55.5,78.3,19.208056763561466,54.27176317998016,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:26.020319,63.0,105.9,30.105668726634622,34.49454489967193,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:26.437915,55.4,77.5,19.208056763561466,54.34805828946365,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:27.351440,55.0,77.6,19.18135347524224,54.35416189822232,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:27.921832,63.5,106.5,30.07629510948348,34.80430304417486,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:28.268298,54.9,77.4,19.208056763561466,54.40299076829175,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:28.851065,63.5,105.3,30.036240177004657,34.608987563897145,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:29.182116,54.9,76.9,19.19470511940185,54.39993896391241,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:29.791115,64.0,106.0,30.02021820401312,33.94522011139086,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:30.404457,54.9,77.4,19.18135347524224,54.42130159456779,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:31.025819,63.8,106.0,29.99351491569391,33.45540550850691,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:31.351887,54.9,77.7,19.165331502250712,54.43961242084382,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:32.278720,54.9,77.8,19.165331502250712,54.39841306172275,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:32.892652,63.5,106.4,29.97749294270237,33.18837262531472,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:33.210761,55.3,79.1,19.165331502250712,54.40756847486075,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:33.825875,63.4,105.9,29.96414129854277,32.81757839322499,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:34.463661,55.2,78.6,19.165331502250712,54.40756847486075,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:34.759179,63.2,107.0,29.8947127489128,32.26520180056458,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:35.411001,55.1,77.9,19.165331502250712,54.38467994201572,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:36.003164,63.5,107.6,29.8947127489128,31.764705882352946,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:36.353329,54.8,78.3,19.14930952925917,54.37247272449836,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:37.280174,54.8,79.0,19.13595788509957,54.32669565880827,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:37.864076,63.2,106.9,29.865339131761647,31.50988021667812,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:38.212116,54.5,78.3,19.12260624093996,54.32516975661861,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:38.797638,63.2,105.9,29.83863584344243,31.229114213778896,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:39.461130,54.6,78.5,19.14930952925917,54.36179140917068,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:40.042067,63.5,104.2,29.79324025329976,31.12382696269169,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:40.403318,54.5,79.0,19.13595788509957,54.358739604791324,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:41.345514,54.6,80.2,19.12260624093996,54.39993896391241,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:41.904137,64.5,105.9,29.79324025329976,31.40001525902189,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:42.287723,54.9,80.6,19.12260624093996,54.43503471427481,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:42.832192,64.6,106.2,29.73716334782941,32.81300068665598,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:43.210839,55.6,81.4,19.13595788509957,54.480811779964895,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:43.769459,64.5,107.0,29.7238117036698,32.603952086671235,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:44.142814,55.7,82.1,19.12260624093996,54.53269245441367,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:45.008409,63.7,105.6,29.7238117036698,31.85320820935378,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:45.385345,55.8,81.5,19.106584267948424,54.554055085069045,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:46.329269,56.1,81.9,19.106584267948424,54.564736400396725,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:46.869908,62.6,102.8,29.638361181048303,31.12382696269169,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:47.276602,56.5,82.6,19.12260624093996,54.61966887922485,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:47.803050,62.9,104.3,29.62500953688869,30.59281300068665,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:48.208587,56.4,82.3,19.12260624093996,54.61966887922485,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:49.047243,63.1,104.5,29.59563591973755,30.26474402990768,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:49.140547,56.7,81.8,19.106584267948424,54.65018692301823,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:50.379937,56.5,81.3,19.106584267948424,54.67307545586328,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:50.917914,63.8,104.8,29.5529106584268,30.01144426642252,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:51.327219,56.5,80.8,19.106584267948424,54.7371633478294,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:51.856067,64.7,105.9,29.51018539711605,30.03891050583657,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:52.264383,56.7,81.5,19.093232623788825,54.73411154345006,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:52.783939,65.1,107.9,29.48348210879682,29.94430457007706,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:53.211761,57.3,81.8,19.093232623788825,54.80125123979553,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:54.017698,64.9,106.2,29.470130464637226,29.8420691233692,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:54.148828,57.4,81.7,19.106584267948424,54.82413977264057,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:55.406799,57.6,82.0,19.0665293354696,54.87449454489968,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:55.889343,65.1,106.4,29.41405355916686,29.75051499198901,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:56.349079,57.9,83.3,19.093232623788825,54.89890897993439,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:56.827834,64.6,105.3,29.37132829785612,29.61013199053941,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:57.281017,58.2,82.7,19.079880979629213,54.96299687190051,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:58.067757,64.4,104.1,29.35797665369649,29.59639887083238,location7
IMG_20191110_103543.jpg,2019-11-10 09:59:58.223269,58.3,82.1,19.079880979629213,55.00724803540093,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:59.165543,58.1,81.7,19.079880979629213,55.017929350728615,location1
IMG_20191110_103543.jpg,2019-11-10 09:59:59.494963,87.8,325.3,18.66330968184939,52.4956130312047,location8
IMG_20191110_103543.jpg,2019-11-10 09:59:59.934293,64.9,107.9,29.34195468070497,29.56435492484932,location7
IMG_20191110_103543.jpg,2019-11-10 10:00:00.107757,58.2,81.1,19.0665293354696,55.07133592736706,location1
IMG_20191110_103543.jpg,2019-11-10 10:00:00.447843,87.1,314.1,18.66330968184939,52.4299992370489,location8
IMG_20191110_103543.jpg,2019-11-10 10:00:00.872667,65.1,107.3,29.31525139238575,29.51857785915923,location7
IMG_20191110_103543.jpg,2019-11-10 10:00:01.365755,58.3,81.5,19.079880979629213,55.114061188677816,location1
IMG_20191110_103543.jpg,2019-11-10 10:00:01.692021,86.7,304.7,18.66330968184939,52.32013427939269,location8
IMG_20191110_103543.jpg,2019-11-10 10:00:01.805965,65.2,106.7,29.25917448691539,29.527733272297247,location7
IMG_20191110_103543.jpg,2019-11-10 10:00:02.302768,58.3,81.2,19.093232623788825,55.1598382543679,location1
